left,top,right,bottom,NUMPOINTS
-41.211262523414419,-15.646040737307892,-40.760812072963965,-16.096491187758343,"0"
-40.760812072963965,-15.646040737307892,-40.310361622513511,-16.096491187758343,"0"
-40.310361622513511,-15.646040737307892,-39.859911172063057,-16.096491187758343,"0"
-39.859911172063057,-15.646040737307892,-39.409460721612604,-16.096491187758343,"0"
-39.409460721612604,-15.646040737307892,-38.959010271162150,-16.096491187758343,"0"
-38.959010271162150,-15.646040737307892,-38.508559820711696,-16.096491187758343,"0"
-38.508559820711696,-15.646040737307892,-38.058109370261242,-16.096491187758343,"1"
-38.058109370261242,-15.646040737307892,-37.607658919810788,-16.096491187758343,"0"
-37.607658919810788,-15.646040737307892,-37.157208469360334,-16.096491187758343,"0"
-46.616667928819865,-16.096491187758343,-46.166217478369411,-16.546941638208793,"0"
-46.166217478369411,-16.096491187758343,-45.715767027918957,-16.546941638208793,"0"
-45.715767027918957,-16.096491187758343,-45.265316577468504,-16.546941638208793,"0"
-45.265316577468504,-16.096491187758343,-44.814866127018050,-16.546941638208793,"0"
-44.814866127018050,-16.096491187758343,-44.364415676567596,-16.546941638208793,"0"
-44.364415676567596,-16.096491187758343,-43.913965226117142,-16.546941638208793,"0"
-43.913965226117142,-16.096491187758343,-43.463514775666688,-16.546941638208793,"0"
-43.463514775666688,-16.096491187758343,-43.013064325216234,-16.546941638208793,"0"
-43.013064325216234,-16.096491187758343,-42.562613874765781,-16.546941638208793,"0"
-42.562613874765781,-16.096491187758343,-42.112163424315327,-16.546941638208793,"0"
-42.112163424315327,-16.096491187758343,-41.661712973864873,-16.546941638208793,"0"
-41.661712973864873,-16.096491187758343,-41.211262523414419,-16.546941638208793,"0"
-41.211262523414419,-16.096491187758343,-40.760812072963965,-16.546941638208793,"0"
-40.760812072963965,-16.096491187758343,-40.310361622513511,-16.546941638208793,"0"
-40.310361622513511,-16.096491187758343,-39.859911172063057,-16.546941638208793,"0"
-39.859911172063057,-16.096491187758343,-39.409460721612604,-16.546941638208793,"0"
-39.409460721612604,-16.096491187758343,-38.959010271162150,-16.546941638208793,"0"
-38.959010271162150,-16.096491187758343,-38.508559820711696,-16.546941638208793,"0"
-38.508559820711696,-16.096491187758343,-38.058109370261242,-16.546941638208793,"0"
-38.058109370261242,-16.096491187758343,-37.607658919810788,-16.546941638208793,"0"
-37.607658919810788,-16.096491187758343,-37.157208469360334,-16.546941638208793,"0"
-46.616667928819865,-16.546941638208793,-46.166217478369411,-16.997392088659243,"0"
-46.166217478369411,-16.546941638208793,-45.715767027918957,-16.997392088659243,"0"
-45.715767027918957,-16.546941638208793,-45.265316577468504,-16.997392088659243,"0"
-45.265316577468504,-16.546941638208793,-44.814866127018050,-16.997392088659243,"0"
-44.814866127018050,-16.546941638208793,-44.364415676567596,-16.997392088659243,"0"
-44.364415676567596,-16.546941638208793,-43.913965226117142,-16.997392088659243,"0"
-43.913965226117142,-16.546941638208793,-43.463514775666688,-16.997392088659243,"0"
-43.463514775666688,-16.546941638208793,-43.013064325216234,-16.997392088659243,"0"
-43.013064325216234,-16.546941638208793,-42.562613874765781,-16.997392088659243,"0"
-42.562613874765781,-16.546941638208793,-42.112163424315327,-16.997392088659243,"0"
-42.112163424315327,-16.546941638208793,-41.661712973864873,-16.997392088659243,"0"
-41.661712973864873,-16.546941638208793,-41.211262523414419,-16.997392088659243,"0"
-41.211262523414419,-16.546941638208793,-40.760812072963965,-16.997392088659243,"0"
-40.760812072963965,-16.546941638208793,-40.310361622513511,-16.997392088659243,"0"
-40.310361622513511,-16.546941638208793,-39.859911172063057,-16.997392088659243,"0"
-39.859911172063057,-16.546941638208793,-39.409460721612604,-16.997392088659243,"0"
-39.409460721612604,-16.546941638208793,-38.959010271162150,-16.997392088659243,"0"
-38.959010271162150,-16.546941638208793,-38.508559820711696,-16.997392088659243,"0"
-38.508559820711696,-16.546941638208793,-38.058109370261242,-16.997392088659243,"0"
-38.058109370261242,-16.546941638208793,-37.607658919810788,-16.997392088659243,"1"
-37.607658919810788,-16.546941638208793,-37.157208469360334,-16.997392088659243,"0"
-46.616667928819865,-16.997392088659243,-46.166217478369411,-17.447842539109693,"0"
-46.166217478369411,-16.997392088659243,-45.715767027918957,-17.447842539109693,"0"
-45.715767027918957,-16.997392088659243,-45.265316577468504,-17.447842539109693,"0"
-45.265316577468504,-16.997392088659243,-44.814866127018050,-17.447842539109693,"0"
-44.814866127018050,-16.997392088659243,-44.364415676567596,-17.447842539109693,"0"
-44.364415676567596,-16.997392088659243,-43.913965226117142,-17.447842539109693,"0"
-43.913965226117142,-16.997392088659243,-43.463514775666688,-17.447842539109693,"0"
-43.463514775666688,-16.997392088659243,-43.013064325216234,-17.447842539109693,"0"
-43.013064325216234,-16.997392088659243,-42.562613874765781,-17.447842539109693,"0"
-42.562613874765781,-16.997392088659243,-42.112163424315327,-17.447842539109693,"0"
-42.112163424315327,-16.997392088659243,-41.661712973864873,-17.447842539109693,"0"
-41.661712973864873,-16.997392088659243,-41.211262523414419,-17.447842539109693,"0"
-41.211262523414419,-16.997392088659243,-40.760812072963965,-17.447842539109693,"0"
-40.760812072963965,-16.997392088659243,-40.310361622513511,-17.447842539109693,"0"
-40.310361622513511,-16.997392088659243,-39.859911172063057,-17.447842539109693,"0"
-39.859911172063057,-16.997392088659243,-39.409460721612604,-17.447842539109693,"0"
-39.409460721612604,-16.997392088659243,-38.959010271162150,-17.447842539109693,"0"
-38.959010271162150,-16.997392088659243,-38.508559820711696,-17.447842539109693,"0"
-38.508559820711696,-16.997392088659243,-38.058109370261242,-17.447842539109693,"0"
-38.058109370261242,-16.997392088659243,-37.607658919810788,-17.447842539109693,"0"
-37.607658919810788,-16.997392088659243,-37.157208469360334,-17.447842539109693,"0"
-46.616667928819865,-17.447842539109693,-46.166217478369411,-17.898292989560144,"0"
-46.166217478369411,-17.447842539109693,-45.715767027918957,-17.898292989560144,"0"
-45.715767027918957,-17.447842539109693,-45.265316577468504,-17.898292989560144,"0"
-45.265316577468504,-17.447842539109693,-44.814866127018050,-17.898292989560144,"0"
-44.814866127018050,-17.447842539109693,-44.364415676567596,-17.898292989560144,"0"
-44.364415676567596,-17.447842539109693,-43.913965226117142,-17.898292989560144,"0"
-43.913965226117142,-17.447842539109693,-43.463514775666688,-17.898292989560144,"0"
-43.463514775666688,-17.447842539109693,-43.013064325216234,-17.898292989560144,"0"
-43.013064325216234,-17.447842539109693,-42.562613874765781,-17.898292989560144,"0"
-42.562613874765781,-17.447842539109693,-42.112163424315327,-17.898292989560144,"0"
-42.112163424315327,-17.447842539109693,-41.661712973864873,-17.898292989560144,"0"
-41.661712973864873,-17.447842539109693,-41.211262523414419,-17.898292989560144,"0"
-41.211262523414419,-17.447842539109693,-40.760812072963965,-17.898292989560144,"0"
-40.760812072963965,-17.447842539109693,-40.310361622513511,-17.898292989560144,"0"
-40.310361622513511,-17.447842539109693,-39.859911172063057,-17.898292989560144,"0"
-39.859911172063057,-17.447842539109693,-39.409460721612604,-17.898292989560144,"0"
-39.409460721612604,-17.447842539109693,-38.959010271162150,-17.898292989560144,"0"
-38.959010271162150,-17.447842539109693,-38.508559820711696,-17.898292989560144,"0"
-38.508559820711696,-17.447842539109693,-38.058109370261242,-17.898292989560144,"0"
-38.058109370261242,-17.447842539109693,-37.607658919810788,-17.898292989560144,"0"
-37.607658919810788,-17.447842539109693,-37.157208469360334,-17.898292989560144,"0"
-46.616667928819865,-17.898292989560144,-46.166217478369411,-18.348743440010594,"0"
-46.166217478369411,-17.898292989560144,-45.715767027918957,-18.348743440010594,"0"
-45.715767027918957,-17.898292989560144,-45.265316577468504,-18.348743440010594,"0"
-45.265316577468504,-17.898292989560144,-44.814866127018050,-18.348743440010594,"0"
-44.814866127018050,-17.898292989560144,-44.364415676567596,-18.348743440010594,"0"
-44.364415676567596,-17.898292989560144,-43.913965226117142,-18.348743440010594,"0"
-43.913965226117142,-17.898292989560144,-43.463514775666688,-18.348743440010594,"0"
-43.463514775666688,-17.898292989560144,-43.013064325216234,-18.348743440010594,"0"
-43.013064325216234,-17.898292989560144,-42.562613874765781,-18.348743440010594,"0"
-42.562613874765781,-17.898292989560144,-42.112163424315327,-18.348743440010594,"0"
-42.112163424315327,-17.898292989560144,-41.661712973864873,-18.348743440010594,"0"
-41.661712973864873,-17.898292989560144,-41.211262523414419,-18.348743440010594,"0"
-41.211262523414419,-17.898292989560144,-40.760812072963965,-18.348743440010594,"0"
-40.760812072963965,-17.898292989560144,-40.310361622513511,-18.348743440010594,"0"
-40.310361622513511,-17.898292989560144,-39.859911172063057,-18.348743440010594,"0"
-39.859911172063057,-17.898292989560144,-39.409460721612604,-18.348743440010594,"0"
-39.409460721612604,-17.898292989560144,-38.959010271162150,-18.348743440010594,"0"
-38.959010271162150,-17.898292989560144,-38.508559820711696,-18.348743440010594,"0"
-38.508559820711696,-17.898292989560144,-38.058109370261242,-18.348743440010594,"0"
-38.058109370261242,-17.898292989560144,-37.607658919810788,-18.348743440010594,"0"
-37.607658919810788,-17.898292989560144,-37.157208469360334,-18.348743440010594,"0"
